DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW],Column1,,
18/01/2021,18/01/2021,FCR,1,NEGPOS_08_12,19.000,71.000,19.000,7.000,87.000,54.960,-60.000,67.000,19.000,23.000,562.000,19.000,-53.000,508.000,2.720,152.000,114.000,19.000,-69.000,-,-,-,-,-,-,111.158,,
18/01/2021,18/01/2021,FCR,1,NEGPOS_12_16,23.000,71.000,23.000,1.000,87.000,45.400,-60.000,67.000,20.150,99.000,562.000,23.000,-9.000,508.000,23.000,38.000,114.000,23.000,-69.000,-,-,-,-,-,-,111.191,,
18/01/2021,18/01/2021,FCR,1,NEGPOS_16_20,33.000,71.000,33.000,32.000,87.000,91.600,-60.000,67.000,33.000,77.000,562.000,33.000,-31.000,508.000,33.000,57.000,114.000,33.000,-75.000,-,-,-,-,-,-,111.193,,
18/01/2021,18/01/2021,FCR,1,NEGPOS_20_24,17.830,71.000,17.830,-1.000,87.000,28.430,-60.000,67.000,17.830,46.000,562.000,17.830,-29.000,508.000,17.830,136.000,114.000,17.830,-75.000,-,-,-,-,-,-,111.199,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_00_04,19.160,71.000,19.160,-1.000,87.000,119.150,-60.000,67.000,19.160,-6.000,562.000,19.160,62.000,508.000,19.160,101.000,114.000,19.160,-69.000,15.000,19.160,-15.000,20.000,19.160,-12.000,111.190,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_04_08,19.000,71.000,19.000,-1.000,87.000,82.980,-60.000,67.000,19.000,-7.000,562.000,19.000,18.000,508.000,14.960,152.000,114.000,19.000,-75.000,15.000,19.000,-15.000,20.000,19.000,-12.000,111.242,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_08_12,10.400,71.000,10.400,-18.000,87.000,59.110,-60.000,67.000,10.400,60.000,562.000,10.400,-26.000,508.000,2.720,152.000,114.000,12.740,-79.000,15.000,10.400,-15.000,20.000,17.470,-14.000,111.285,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_12_16,18.750,71.000,18.750,-1.000,87.000,43.630,-60.000,67.000,18.300,97.000,562.000,18.750,22.000,508.000,18.750,38.000,114.000,18.750,-69.000,15.000,18.750,-15.000,20.000,18.750,-12.000,111.329,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_16_20,25.000,71.000,25.000,5.000,87.000,94.090,-60.000,67.000,25.000,93.000,562.000,25.000,5.000,508.000,25.000,57.000,114.000,25.000,-75.000,15.000,25.000,-15.000,20.000,25.000,-10.000,111.374,,
19/01/2021,19/01/2021,FCR,1,NEGPOS_20_24,16.370,71.000,16.370,-2.000,87.000,27.070,-60.000,67.000,16.370,37.000,562.000,16.370,9.000,508.000,16.370,136.000,114.000,16.370,-75.000,15.000,16.370,-15.000,20.000,17.470,-14.000,111.418,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_00_04,33.600,71.000,35.780,2.000,87.000,112.700,-60.000,67.000,35.780,29.000,562.000,35.780,51.000,508.000,35.780,69.000,114.000,35.780,-74.000,15.000,35.780,-15.000,20.000,33.600,6.000,111.459,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_04_08,28.230,71.000,28.230,7.000,87.000,82.920,-60.000,67.000,28.230,23.000,562.000,28.230,68.000,508.000,28.230,52.000,114.000,40.000,-79.000,15.000,28.230,-15.000,20.000,28.230,4.000,111.504,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_08_12,14.000,71.000,14.000,-1.000,87.000,58.930,-60.000,67.000,14.000,55.000,562.000,14.000,-5.000,508.000,14.000,101.000,114.000,285.000,-61.000,15.000,14.000,-15.000,20.000,15.000,-14.000,111.541,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_12_16,20.000,71.000,20.000,16.000,87.000,55.040,-60.000,67.000,20.000,77.000,562.000,20.000,66.000,508.000,20.000,-17.000,114.000,226.000,-61.000,15.000,20.000,-15.000,20.000,20.000,-6.000,111.581,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_16_20,23.840,71.000,23.840,7.000,87.000,80.480,-60.000,67.000,22.320,100.000,562.000,23.840,46.000,508.000,23.840,-13.000,114.000,559.560,-61.000,15.000,23.840,-15.000,20.000,23.840,-4.000,111.627,,
20/01/2021,20/01/2021,FCR,1,NEGPOS_20_24,30.440,71.000,30.440,19.000,87.000,43.440,-60.000,67.000,30.440,29.000,562.000,30.440,116.000,508.000,30.440,-14.000,114.000,54.000,-79.000,15.000,30.440,-15.000,20.000,30.440,4.000,111.671,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_00_04,44.880,71.000,44.880,8.000,87.000,118.560,-60.000,67.000,44.880,33.000,562.000,44.880,3.000,508.000,44.880,88.000,114.000,44.880,-69.000,15.000,44.880,-9.000,20.000,44.880,6.000,111.713,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_04_08,35.550,71.000,35.550,8.000,87.000,95.230,-60.000,67.000,35.550,58.000,562.000,35.550,3.000,508.000,35.550,85.000,114.000,35.550,-75.000,15.000,35.550,-15.000,20.000,35.550,-4.000,111.752,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_08_12,18.000,71.000,18.000,21.000,87.000,59.990,-60.000,67.000,18.000,39.000,562.000,18.000,30.000,508.000,18.000,67.000,114.000,18.000,-70.000,15.000,18.000,-15.000,20.000,18.000,-12.000,111.784,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_12_16,19.000,71.000,19.000,18.000,87.000,547.520,-36.000,67.000,19.000,73.000,562.000,19.000,45.000,508.000,19.000,-6.000,114.000,19.000,-69.000,15.000,19.000,-15.000,20.000,19.000,-10.000,111.820,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_16_20,23.800,71.000,23.800,30.000,87.000,65.590,-60.000,67.000,23.800,80.000,562.000,23.800,46.000,508.000,23.800,1.000,114.000,23.800,-75.000,15.000,23.800,-15.000,20.000,23.800,-7.000,111.865,,
21/01/2021,21/01/2021,FCR,1,NEGPOS_20_24,38.960,71.000,38.960,26.000,87.000,60.170,-60.000,67.000,38.960,58.000,562.000,38.960,76.000,508.000,38.960,-9.000,114.000,38.960,-75.000,15.000,38.960,-15.000,20.000,38.960,-1.000,111.909,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_00_04,38.790,71.000,48.000,9.000,87.000,173.710,-60.000,67.000,48.000,34.000,562.000,48.000,13.000,508.000,48.000,92.000,114.000,48.000,-79.000,15.000,48.000,-15.000,20.000,38.790,6.000,111.952,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_04_08,41.650,71.000,41.650,8.000,87.000,132.230,-60.000,67.000,41.650,55.000,562.000,41.650,51.000,508.000,41.650,47.000,114.000,41.650,-79.000,15.000,41.650,-15.000,20.000,41.650,-7.000,111.987,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_08_12,10.880,71.000,10.880,-4.000,87.000,43.420,-60.000,67.000,10.880,30.000,562.000,10.880,-10.000,508.000,10.680,152.000,114.000,11.960,-79.000,15.000,10.880,-15.000,20.000,20.400,-14.000,112.022,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_12_16,16.440,71.000,16.440,23.000,87.000,49.310,-60.000,67.000,16.440,52.000,562.000,16.440,30.000,508.000,16.440,63.000,114.000,16.440,-79.000,15.000,16.440,-15.000,20.000,20.870,-14.000,112.055,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_16_20,11.200,71.000,11.200,-7.000,87.000,49.920,-60.000,67.000,11.200,21.000,562.000,11.200,2.000,508.000,5.040,152.000,114.000,12.920,-79.000,15.000,11.200,-15.000,20.000,20.400,-14.000,112.100,,
22/01/2021,22/01/2021,FCR,1,NEGPOS_20_24,20.520,71.000,20.520,17.000,87.000,60.980,-60.000,67.000,20.520,24.000,562.000,20.520,40.000,508.000,20.520,83.000,114.000,20.520,-79.000,15.000,20.520,-15.000,20.000,20.520,-10.000,112.143,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_00_04,20.300,71.000,20.300,2.000,87.000,174.820,-60.000,67.000,20.300,-8.000,562.000,20.300,72.000,508.000,20.300,89.000,114.000,20.300,-70.000,15.000,20.300,-15.000,20.000,20.300,-10.000,112.187,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_04_08,19.800,71.000,19.800,-1.000,87.000,139.780,-60.000,67.000,19.800,-4.000,562.000,19.800,52.000,508.000,19.800,114.000,114.000,19.800,-76.000,15.000,19.800,-15.000,20.000,19.800,-10.000,112.231,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_08_12,17.620,71.000,17.620,6.000,87.000,41.360,-60.000,67.000,17.620,30.000,562.000,17.620,12.000,508.000,17.620,103.000,114.000,17.620,-70.000,15.000,17.620,-15.000,20.000,17.620,-6.000,112.276,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_12_16,17.000,71.000,17.000,15.000,87.000,66.720,-60.000,67.000,17.000,1.000,562.000,17.000,24.000,508.000,17.000,116.000,114.000,17.000,-70.000,15.000,17.000,-15.000,20.000,17.000,-11.000,112.320,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_16_20,15.240,71.000,15.240,17.000,87.000,46.330,-60.000,67.000,15.240,-3.000,562.000,15.240,4.000,508.000,15.240,144.000,114.000,15.240,-76.000,15.000,15.240,-15.000,20.000,15.240,-11.000,112.366,,
23/01/2021,23/01/2021,FCR,1,NEGPOS_20_24,19.000,71.000,19.000,12.000,87.000,68.840,-60.000,67.000,19.000,26.000,562.000,19.000,15.000,508.000,19.000,109.000,114.000,19.000,-76.000,15.000,19.000,-15.000,20.000,19.000,-11.000,112.412,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_00_04,42.400,71.000,42.400,14.000,87.000,70.000,-59.000,67.000,42.400,34.000,562.000,42.400,133.000,508.000,42.400,-36.000,114.000,42.400,-70.000,15.000,42.400,-15.000,20.000,42.400,-1.000,112.459,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_04_08,44.520,71.000,44.520,14.000,87.000,70.000,-59.000,67.000,44.520,35.000,562.000,44.520,136.000,508.000,44.520,-41.000,114.000,44.520,-70.000,15.000,44.520,-15.000,20.000,44.520,0.000,112.504,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_08_12,35.000,71.000,35.000,20.000,87.000,52.520,-60.000,67.000,35.000,72.000,562.000,35.000,62.000,508.000,35.000,-3.000,114.000,35.000,-70.000,15.000,35.000,-15.000,20.000,35.000,-6.000,112.537,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_12_16,34.760,71.000,34.760,23.000,87.000,70.000,-59.000,67.000,34.760,42.000,562.000,34.760,108.000,508.000,34.760,-25.000,114.000,34.760,-70.000,15.000,34.760,-15.000,20.000,34.760,-4.000,112.570,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_16_20,30.800,71.000,30.800,20.000,87.000,45.820,-60.000,67.000,30.800,81.000,562.000,30.800,72.000,508.000,30.800,-8.000,114.000,30.800,-76.000,15.000,30.800,-15.000,20.000,35.000,-14.000,112.608,,
24/01/2021,24/01/2021,FCR,1,NEGPOS_20_24,27.920,71.000,27.920,23.000,87.000,66.840,-60.000,67.000,27.920,35.000,562.000,27.920,86.000,508.000,27.920,18.000,114.000,27.920,-76.000,15.000,27.920,-15.000,20.000,27.920,-11.000,112.645,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_00_04,20.000,71.000,20.000,7.000,87.000,188.960,-60.000,67.000,20.000,16.000,562.000,20.000,46.000,508.000,20.000,90.000,114.000,20.000,-70.000,15.000,20.000,-15.000,20.000,21.000,-14.000,112.683,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_04_08,24.790,71.000,24.790,1.000,87.000,146.340,-60.000,67.000,24.790,42.000,562.000,24.790,14.000,508.000,24.790,108.000,114.000,24.790,-70.000,15.000,24.790,-15.000,20.000,26.880,-14.000,112.724,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_08_12,13.300,71.000,13.300,-4.000,87.000,217.760,-38.000,67.000,13.300,12.000,562.000,13.300,-23.000,508.000,4.480,152.000,114.000,13.300,-70.000,15.000,13.300,-15.000,20.000,50.000,-14.000,112.768,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_12_16,11.900,71.000,11.900,-1.000,87.000,84.210,-60.000,67.000,11.900,26.000,562.000,11.900,-11.000,508.000,1.520,152.000,114.000,11.900,-77.000,15.000,11.900,-15.000,20.000,41.710,-14.000,112.810,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_16_20,15.000,71.000,15.000,-3.000,87.000,47.840,-60.000,67.000,15.000,23.000,562.000,15.000,-13.000,508.000,6.400,152.000,114.000,15.000,-70.000,15.000,15.000,-15.000,20.000,50.000,-14.000,112.840,,
25/01/2021,25/01/2021,FCR,1,NEGPOS_20_24,20.000,71.000,20.000,6.000,87.000,69.000,-60.000,67.000,20.000,79.000,562.000,20.000,-3.000,508.000,20.000,83.000,114.000,20.000,-76.000,15.000,20.000,-15.000,20.000,26.880,-14.000,112.875,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_00_04,18.960,71.000,18.960,4.000,87.000,184.530,-60.000,67.000,18.960,21.000,562.000,18.960,34.000,508.000,18.960,100.000,114.000,18.960,-76.000,15.000,18.960,-15.000,20.000,18.960,-8.000,112.905,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_04_08,23.240,71.000,23.240,0.000,87.000,141.700,-60.000,67.000,23.240,19.000,562.000,23.240,14.000,508.000,23.240,126.000,114.000,23.240,-76.000,15.000,23.240,-15.000,20.000,23.240,-8.000,112.947,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_08_12,14.800,71.000,14.800,-7.000,87.000,55.350,-60.000,67.000,14.800,25.000,562.000,14.800,-11.000,508.000,1.520,152.000,114.000,14.800,-70.000,15.000,14.800,-15.000,20.000,41.930,-14.000,112.992,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_12_16,13.900,71.000,13.900,-7.000,87.000,89.660,-60.000,67.000,13.900,67.000,562.000,13.900,-16.000,508.000,13.900,116.000,114.000,13.900,-70.000,15.000,13.900,-15.000,20.000,30.100,-14.000,113.036,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_16_20,17.000,71.000,17.000,2.000,87.000,47.320,-60.000,67.000,17.000,25.000,562.000,17.000,-20.000,508.000,1.800,152.000,114.000,17.000,-70.000,15.000,17.000,-15.000,20.000,41.930,-14.000,113.071,,
26/01/2021,26/01/2021,FCR,1,NEGPOS_20_24,21.780,71.000,21.780,6.000,87.000,70.640,-60.000,67.000,21.780,56.000,562.000,21.780,17.000,508.000,21.780,86.000,114.000,21.780,-76.000,15.000,21.780,-15.000,20.000,21.780,-14.000,113.111,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_00_04,21.000,71.000,21.000,5.000,87.000,100.000,-59.000,67.000,21.000,21.000,562.000,21.000,63.000,508.000,21.000,67.000,114.000,122.480,-70.000,15.000,21.000,-15.000,20.000,21.000,-12.000,113.145,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_04_08,25.000,71.000,25.000,6.000,87.000,100.000,-59.000,67.000,25.000,11.000,562.000,25.000,23.000,508.000,25.000,116.000,114.000,160.380,-70.000,15.000,25.000,-15.000,20.000,25.000,-12.000,113.190,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_08_12,14.800,71.000,14.800,-4.000,87.000,61.410,-60.000,67.000,14.800,34.000,562.000,14.800,-34.000,508.000,3.360,152.000,114.000,132.310,-58.000,15.000,14.800,-15.000,20.000,40.000,-14.000,113.235,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_12_16,10.400,71.000,10.400,-8.000,87.000,82.560,-60.000,67.000,10.400,9.000,562.000,10.400,-6.000,508.000,6.360,152.000,114.000,116.000,-58.000,15.000,10.400,-15.000,20.000,27.420,-14.000,113.278,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_16_20,15.450,71.000,15.450,1.000,87.000,53.790,-60.000,67.000,15.450,22.000,562.000,15.450,-16.000,508.000,4.600,152.000,114.000,144.030,-70.000,15.000,15.450,-15.000,20.000,40.000,-14.000,113.313,,
27/01/2021,27/01/2021,FCR,1,NEGPOS_20_24,13.180,71.000,13.180,-2.000,87.000,53.860,-60.000,67.000,13.180,22.000,562.000,13.180,-13.000,508.000,6.720,152.000,114.000,107.020,-70.000,15.000,13.180,-15.000,20.000,15.070,-14.000,113.355,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_00_04,14.000,71.000,14.000,3.000,87.000,75.000,-59.000,67.000,14.000,1.000,562.000,14.000,2.000,508.000,8.120,152.000,114.000,161.050,-70.000,15.000,14.000,-15.000,20.000,15.200,-14.000,113.391,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_04_08,16.000,71.000,16.000,-3.000,87.000,81.080,-59.000,67.000,16.000,15.000,562.000,16.000,-8.000,508.000,3.720,152.000,114.000,122.280,-70.000,15.000,16.000,-15.000,20.000,16.000,-12.000,113.439,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_08_12,10.040,71.000,10.040,-9.000,87.000,130.090,-38.000,67.000,10.040,31.000,562.000,10.040,-37.000,508.000,2.960,152.000,114.000,241.070,-70.000,15.000,10.040,-15.000,20.000,34.200,-14.000,113.487,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_12_16,13.200,71.000,13.200,5.000,87.000,71.650,-60.000,67.000,13.200,67.000,562.000,13.200,27.000,508.000,13.200,63.000,114.000,162.190,-70.000,15.000,13.200,-15.000,20.000,24.500,-14.000,113.535,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_16_20,20.000,71.000,20.000,15.000,87.000,53.360,-60.000,67.000,20.000,91.000,562.000,20.000,-7.000,508.000,20.000,60.000,114.000,153.760,-70.000,15.000,20.000,-15.000,20.000,39.130,-14.000,113.573,,
28/01/2021,28/01/2021,FCR,1,NEGPOS_20_24,18.310,71.000,18.310,9.000,87.000,29.880,-60.000,67.000,18.310,16.000,562.000,18.310,-2.000,508.000,18.310,133.000,114.000,93.520,-70.000,15.000,18.310,-15.000,20.000,18.310,-11.000,113.617,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_00_04,29.000,71.000,29.000,15.000,87.000,136.490,-60.000,67.000,29.000,22.000,562.000,29.000,118.000,508.000,29.000,3.000,114.000,121.470,-79.000,15.000,29.000,-12.000,20.000,29.000,-7.000,113.653,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_04_08,29.000,71.000,29.000,12.000,87.000,89.660,-60.000,67.000,29.000,51.000,562.000,29.000,74.000,508.000,29.000,20.000,114.000,132.890,-79.000,15.000,29.000,-15.000,20.000,29.000,-3.000,113.700,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_08_12,15.600,71.000,15.600,15.000,87.000,61.020,-60.000,67.000,15.600,90.000,562.000,15.600,-13.000,508.000,15.600,64.000,114.000,240.730,-67.000,15.000,15.600,-15.000,20.000,22.180,-14.000,113.741,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_12_16,29.000,71.000,29.000,26.000,87.000,74.710,-60.000,67.000,29.000,82.000,562.000,29.000,67.000,508.000,29.000,-20.000,114.000,159.800,-79.000,15.000,29.000,-15.000,20.000,29.000,-1.000,113.783,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_16_20,24.760,71.000,24.760,22.000,87.000,51.610,-60.000,67.000,22.800,100.000,562.000,24.760,23.000,508.000,24.760,14.000,114.000,154.530,-79.000,15.000,24.760,-15.000,20.000,24.760,-5.000,113.828,,
29/01/2021,29/01/2021,FCR,1,NEGPOS_20_24,29.000,71.000,29.000,24.000,87.000,41.940,-60.000,67.000,29.000,28.000,562.000,29.000,106.000,508.000,29.000,-6.000,114.000,102.070,-79.000,15.000,29.000,-15.000,20.000,29.000,2.000,113.869,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_00_04,20.000,71.000,20.000,6.000,87.000,159.300,-60.000,67.000,20.000,12.000,562.000,20.000,42.000,508.000,20.000,88.000,114.000,159.660,-70.000,15.000,20.000,-8.000,20.000,20.000,-10.000,113.913,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_04_08,16.090,71.000,16.090,10.000,87.000,100.420,-60.000,67.000,16.090,17.000,562.000,16.090,28.000,508.000,16.090,104.000,114.000,128.320,-70.000,15.000,16.090,-15.000,20.000,16.780,-14.000,113.955,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_08_12,20.710,71.000,20.710,12.000,87.000,71.630,-60.000,67.000,20.710,81.000,562.000,20.710,-28.000,508.000,20.710,75.000,114.000,234.800,-58.000,15.000,20.710,-15.000,20.000,20.710,-7.000,114.001,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_12_16,15.630,71.000,15.630,4.000,87.000,71.260,-60.000,67.000,15.630,46.000,562.000,15.630,27.000,508.000,15.630,63.000,114.000,141.750,-58.000,15.000,15.630,-15.000,20.000,15.630,-7.000,114.049,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_16_20,14.000,71.000,14.000,1.000,87.000,53.330,-60.000,67.000,14.000,50.000,562.000,14.000,9.000,508.000,14.000,80.000,114.000,149.450,-58.000,15.000,14.000,-15.000,20.000,14.000,-7.000,114.094,,
30/01/2021,30/01/2021,FCR,1,NEGPOS_20_24,21.500,71.000,21.500,9.000,87.000,48.780,-60.000,67.000,21.500,17.000,562.000,21.500,78.000,508.000,21.500,48.000,114.000,90.790,-70.000,15.000,21.500,-15.000,20.000,21.500,-7.000,114.143,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_00_04,24.000,71.000,24.000,-37.000,87.000,143.440,-58.000,67.000,24.000,14.000,562.000,24.000,78.000,508.000,24.000,85.000,114.000,146.090,-70.000,15.000,24.000,-15.000,20.000,24.000,3.000,114.192,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_04_08,34.030,71.000,34.030,-35.000,87.000,106.520,-60.000,67.000,34.030,19.000,562.000,34.030,113.000,508.000,34.030,40.000,114.000,142.720,-70.000,15.000,34.030,-12.000,20.000,34.030,6.000,114.238,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_08_12,23.000,71.000,55.410,-18.000,87.000,73.330,-60.000,67.000,55.410,47.000,562.000,55.410,99.000,508.000,55.410,4.000,114.000,200.950,-70.000,15.000,55.410,-6.000,20.000,23.000,4.000,114.282,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_12_16,23.000,71.000,42.360,-26.000,87.000,76.470,-60.000,67.000,42.360,20.000,562.000,42.360,150.000,508.000,42.360,-12.000,114.000,144.860,-70.000,15.000,42.360,-6.000,20.000,23.000,4.000,114.322,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_16_20,33.000,71.000,33.300,-32.000,87.000,53.130,-60.000,67.000,33.300,14.000,562.000,33.300,112.000,508.000,33.300,45.000,114.000,137.970,-70.000,15.000,33.300,-15.000,20.000,33.000,6.000,114.367,,
31/01/2021,31/01/2021,FCR,1,NEGPOS_20_24,26.890,71.000,47.440,-23.000,87.000,59.490,-60.000,67.000,47.440,44.000,562.000,42.000,166.000,508.000,47.440,-50.000,114.000,106.060,-70.000,15.000,47.440,-9.000,20.000,26.890,6.000,114.412,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_00_04,31.040,71.000,31.040,-43.000,87.000,163.950,-60.000,67.000,31.040,28.000,562.000,31.040,88.000,508.000,31.040,71.000,114.000,31.040,-77.000,15.000,31.040,-13.000,20.000,31.040,6.000,114.452,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_04_08,48.080,71.000,48.080,-31.000,87.000,101.740,-60.000,67.000,48.080,47.000,562.000,48.080,54.000,508.000,48.080,78.000,114.000,48.080,-77.000,15.000,48.080,-15.000,20.000,48.080,4.000,114.495,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_08_12,22.000,71.000,22.000,-11.000,87.000,62.350,-60.000,67.000,22.000,44.000,562.000,22.000,-19.000,508.000,2.960,152.000,114.000,22.000,-77.000,15.000,22.000,-15.000,20.000,28.830,-14.000,114.536,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_12_16,19.160,71.000,19.160,-28.000,87.000,67.260,-60.000,67.000,19.160,60.000,562.000,19.160,75.000,508.000,19.160,59.000,114.000,19.160,-77.000,15.000,19.160,-15.000,20.000,20.370,-14.000,114.569,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_16_20,21.320,71.000,21.320,-17.000,87.000,43.920,-60.000,67.000,21.320,60.000,562.000,21.320,-1.000,508.000,21.320,125.000,114.000,21.320,-77.000,15.000,21.320,-15.000,20.000,24.900,-14.000,114.612,,
01/02/2021,01/02/2021,FCR,1,NEGPOS_20_24,22.760,71.000,22.760,-44.000,87.000,60.440,-60.000,67.000,22.760,57.000,562.000,22.760,62.000,508.000,22.760,75.000,114.000,22.760,-77.000,15.000,22.760,-15.000,20.000,22.760,2.000,114.658,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_00_04,21.530,71.000,21.530,-49.000,87.000,168.010,-60.000,67.000,21.530,-10.000,562.000,21.530,52.000,508.000,21.530,151.000,114.000,120.840,-72.000,15.000,21.530,-13.000,20.000,21.530,1.000,114.703,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_04_08,26.890,71.000,26.890,-43.000,87.000,97.760,-60.000,67.000,26.890,17.000,562.000,26.890,19.000,508.000,14.000,152.000,114.000,127.590,-72.000,15.000,26.890,-15.000,20.000,26.890,2.000,114.748,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_08_12,17.800,71.000,17.800,-22.000,87.000,53.860,-60.000,67.000,17.800,41.000,562.000,17.800,-26.000,508.000,14.120,152.000,114.000,202.010,-72.000,15.000,17.800,-15.000,20.000,17.800,3.000,114.794,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_12_16,10.000,71.000,22.000,-49.000,87.000,59.860,-60.000,67.000,19.000,34.000,562.000,19.000,4.000,508.000,15.080,152.000,114.000,150.320,-72.000,15.000,19.000,-15.000,20.000,10.000,6.000,114.838,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_16_20,21.400,71.000,21.400,-49.000,87.000,37.240,-60.000,67.000,21.400,38.000,562.000,21.400,0.000,508.000,15.160,152.000,114.000,141.210,-72.000,15.000,21.400,-15.000,20.000,21.400,6.000,114.886,,
02/02/2021,02/02/2021,FCR,1,NEGPOS_20_24,21.500,71.000,21.500,-49.000,87.000,61.920,-60.000,67.000,21.500,25.000,562.000,21.500,36.000,508.000,21.500,133.000,114.000,97.480,-72.000,15.000,21.500,-15.000,20.000,21.500,2.000,114.938,,
