DATE_FROM,DATE_TO,PRODUCT_TYPE,TENDER_NUMBER,PRODUCTNAME,CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_DEMAND_[MW],AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW],AT_IMPORT(-)_EXPORT(+)_[MW],BE_DEMAND_[MW],BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],BE_IMPORT(-)_EXPORT(+)_[MW],CH_DEMAND_[MW],CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW],CH_IMPORT(-)_EXPORT(+)_[MW],DE_DEMAND_[MW],DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DE_IMPORT(-)_EXPORT(+)_[MW],FR_DEMAND_[MW],FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW],FR_IMPORT(-)_EXPORT(+)_[MW],NL_DEMAND_[MW],NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW],NL_IMPORT(-)_EXPORT(+)_[MW],SI_DEMAND_[MW],SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW],SI_IMPORT(-)_EXPORT(+)_[MW],DK_DEMAND_[MW],DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW],DK_IMPORT(-)_EXPORT(+)_[MW]
26/11/2020,26/11/2020,FCR,1,NEGPOS_00_04,15.000,68.000,15.000,2.000,78.000,50.910,-54.000,65.000,15.000,40.000,573.000,15.000,-30.000,516.000,15.000,116.000,113.000,99.570,-74.000,-,-,-,-,-,-
26/11/2020,26/11/2020,FCR,1,NEGPOS_04_08,25.520,68.000,25.520,23.000,78.000,41.120,-54.000,65.000,25.520,73.000,573.000,25.520,-40.000,516.000,25.520,71.000,113.000,100.790,-73.000,-,-,-,-,-,-
26/11/2020,26/11/2020,FCR,1,NEGPOS_08_12,33.040,68.000,33.040,30.000,78.000,59.960,-54.000,65.000,33.040,83.000,573.000,33.040,-25.000,516.000,33.040,40.000,113.000,147.690,-74.000,-,-,-,-,-,-
26/11/2020,26/11/2020,FCR,1,NEGPOS_12_16,34.000,68.000,34.000,67.000,78.000,47.490,-54.000,65.000,18.660,100.000,573.000,34.000,-17.000,516.000,34.000,-22.000,113.000,134.300,-74.000,-,-,-,-,-,-
26/11/2020,26/11/2020,FCR,1,NEGPOS_16_20,25.000,68.000,25.000,3.000,78.000,94.070,-54.000,65.000,25.000,62.000,573.000,25.000,-76.000,516.000,25.000,139.000,113.000,129.940,-74.000,-,-,-,-,-,-
26/11/2020,26/11/2020,FCR,1,NEGPOS_20_24,33.000,68.000,33.000,81.000,78.000,35.100,-54.000,65.000,25.730,100.000,573.000,33.000,-53.000,516.000,33.000,1.000,113.000,121.030,-75.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_00_04,34.800,68.000,34.800,35.000,78.000,34.800,-49.000,65.000,34.800,82.000,573.000,34.800,-18.000,516.000,34.800,20.000,113.000,97.000,-70.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_04_08,40.400,68.000,40.400,41.000,78.000,40.400,-49.000,65.000,40.400,86.000,573.000,40.400,-63.000,516.000,40.400,55.000,113.000,98.000,-70.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_08_12,28.440,68.000,28.440,1.000,78.000,69.000,-54.000,65.000,28.440,39.000,573.000,28.440,-66.000,516.000,2.680,154.000,113.000,131.900,-74.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_12_16,17.550,68.000,17.550,0.000,78.000,57.560,-54.000,65.000,17.550,41.000,573.000,17.550,-67.000,516.000,3.720,154.000,113.000,122.790,-74.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_16_20,18.120,68.000,18.120,0.000,78.000,110.280,-54.000,65.000,18.120,46.000,573.000,18.120,-75.000,516.000,3.520,154.000,113.000,127.000,-70.000,-,-,-,-,-,-
27/11/2020,27/11/2020,FCR,1,NEGPOS_20_24,27.920,68.000,27.920,46.000,78.000,32.000,-54.000,65.000,27.720,100.000,573.000,27.920,-76.000,516.000,27.920,54.000,113.000,119.000,-70.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_00_04,44.160,68.000,44.160,51.000,78.000,44.160,-49.000,65.000,44.160,81.000,573.000,44.160,0.000,516.000,44.160,-9.000,113.000,91.590,-74.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_04_08,43.000,68.000,43.000,40.000,78.000,43.000,-49.000,65.000,43.000,76.000,573.000,43.000,-4.000,516.000,43.000,9.000,113.000,94.430,-72.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_08_12,41.640,68.000,41.640,99.000,78.000,70.760,-54.000,65.000,24.680,101.000,573.000,41.640,36.000,516.000,41.640,-107.000,113.000,146.020,-74.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_12_16,43.920,68.000,43.920,71.000,78.000,57.600,-54.000,65.000,43.920,93.000,573.000,43.920,-10.000,516.000,43.920,-26.000,113.000,131.360,-74.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_16_20,38.000,68.000,38.000,95.000,78.000,108.170,-54.000,65.000,17.100,95.000,573.000,38.000,-48.000,516.000,38.000,-28.000,113.000,121.830,-56.000,-,-,-,-,-,-
28/11/2020,28/11/2020,FCR,1,NEGPOS_20_24,28.760,68.000,28.760,20.000,78.000,29.540,-54.000,65.000,28.760,92.000,573.000,28.760,-20.000,516.000,28.760,36.000,113.000,135.960,-74.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_00_04,29.760,68.000,29.760,8.000,78.000,36.340,-54.000,65.000,29.760,42.000,573.000,29.760,-22.000,516.000,29.760,100.000,113.000,139.610,-74.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_04_08,34.920,68.000,34.920,19.000,78.000,53.900,-54.000,65.000,34.920,46.000,573.000,34.920,-3.000,516.000,34.920,48.000,113.000,85.000,-56.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_08_12,30.960,68.000,30.960,31.000,78.000,71.790,-54.000,65.000,30.960,87.000,573.000,30.960,-20.000,516.000,30.960,12.000,113.000,71.050,-56.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_12_16,33.600,68.000,33.600,50.000,78.000,60.050,-54.000,65.000,33.600,82.000,573.000,33.600,-1.000,516.000,33.600,-21.000,113.000,86.300,-56.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_16_20,31.840,68.000,31.840,58.000,78.000,112.850,-54.000,65.000,20.800,99.000,573.000,31.840,-51.000,516.000,31.840,20.000,113.000,122.430,-72.000,-,-,-,-,-,-
29/11/2020,29/11/2020,FCR,1,NEGPOS_20_24,19.000,68.000,19.000,33.000,78.000,30.010,-54.000,65.000,19.000,51.000,573.000,19.000,-77.000,516.000,19.000,103.000,113.000,85.000,-56.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_00_04,46.960,68.000,46.960,28.000,78.000,46.960,-51.000,65.000,46.960,91.000,573.000,46.960,-12.000,516.000,46.960,-1.000,113.000,115.000,-55.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_04_08,50.000,68.000,50.000,40.000,78.000,55.890,-54.000,65.000,50.000,75.000,573.000,50.000,-45.000,516.000,50.000,56.000,113.000,96.340,-72.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_08_12,22.000,68.000,22.000,-1.000,78.000,82.220,-54.000,65.000,22.000,17.000,573.000,22.000,-44.000,516.000,3.040,154.000,113.000,139.220,-72.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_12_16,15.900,68.000,15.900,21.000,78.000,66.250,-54.000,65.000,15.900,24.000,573.000,15.900,-61.000,516.000,15.900,125.000,113.000,115.000,-55.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_16_20,23.120,68.000,23.120,7.000,78.000,123.720,-54.000,65.000,23.120,45.000,573.000,23.120,-80.000,516.000,3.080,154.000,113.000,135.070,-72.000,-,-,-,-,-,-
30/11/2020,30/11/2020,FCR,1,NEGPOS_20_24,26.240,68.000,26.240,33.000,78.000,32.110,-54.000,65.000,26.240,77.000,573.000,26.240,-42.000,516.000,26.240,58.000,113.000,129.030,-72.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_00_04,17.810,68.000,17.810,-2.000,78.000,41.010,-54.000,65.000,17.810,49.000,573.000,17.810,-51.000,516.000,17.810,137.000,113.000,93.040,-72.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_04_08,20.750,68.000,20.750,-2.000,78.000,57.870,-54.000,65.000,20.750,53.000,573.000,20.750,-79.000,516.000,14.800,154.000,113.000,107.400,-72.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_08_12,21.360,68.000,21.360,30.000,78.000,92.650,-54.000,65.000,21.360,38.000,573.000,21.360,-77.000,516.000,21.360,135.000,113.000,149.430,-72.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_12_16,36.730,68.000,36.730,39.000,78.000,72.440,-54.000,65.000,23.920,100.000,573.000,36.730,-50.000,516.000,36.730,40.000,113.000,126.990,-75.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_16_20,20.640,68.000,20.640,33.000,78.000,134.600,-54.000,65.000,20.640,44.000,573.000,20.640,-105.000,516.000,15.160,154.000,113.000,135.050,-72.000,-,-,-,-,-,-
01/12/2020,01/12/2020,FCR,1,NEGPOS_20_24,35.000,68.000,35.000,49.000,78.000,35.000,-50.000,65.000,28.270,93.000,573.000,35.000,-52.000,516.000,35.000,33.000,113.000,130.520,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_00_04,35.000,68.000,35.000,36.000,78.000,35.000,-54.000,65.000,35.000,94.000,573.000,35.000,-14.000,516.000,35.000,10.000,113.000,106.180,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_04_08,29.120,68.000,29.120,-1.000,78.000,29.120,-54.000,65.000,29.120,62.000,573.000,29.120,-83.000,516.000,29.120,148.000,113.000,92.470,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_08_12,27.660,68.000,27.660,4.000,78.000,27.660,-54.000,65.000,27.660,41.000,573.000,27.660,-73.000,516.000,1.440,154.000,113.000,141.220,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_12_16,20.000,68.000,20.000,3.000,78.000,20.000,-54.000,65.000,20.000,31.000,573.000,20.000,-62.000,516.000,1.640,154.000,113.000,130.600,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_16_20,35.790,68.000,35.790,-1.000,78.000,35.790,-54.000,65.000,35.790,47.000,573.000,35.790,-74.000,516.000,1.440,154.000,113.000,133.490,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,1,NEGPOS_20_24,26.480,68.000,26.480,50.000,78.000,26.480,-54.000,65.000,26.480,43.000,573.000,26.480,-78.000,516.000,26.480,111.000,113.000,132.550,-72.000,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_00_04,0.000,-,-,-,21.000,50.850,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_04_08,0.000,-,-,-,21.000,129.450,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_08_12,0.000,-,-,-,21.000,387.200,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_12_16,0.000,-,-,-,21.000,296.910,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_16_20,0.000,-,-,-,21.000,367.170,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02/12/2020,02/12/2020,FCR,2,NEGPOS_20_24,0.000,-,-,-,21.000,101.580,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_00_04,48.000,68.000,48.000,21.000,78.000,50.610,-54.000,65.000,48.000,39.000,573.000,48.000,78.000,516.000,48.000,-12.000,113.000,48.000,-72.000,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_04_08,51.800,68.000,51.800,55.000,78.000,64.110,-54.000,65.000,51.800,67.000,573.000,51.800,-3.000,516.000,51.800,7.000,113.000,60.000,-72.000,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_08_12,18.260,68.000,18.260,21.000,78.000,100.890,-54.000,65.000,18.260,99.000,573.000,18.260,-85.000,516.000,18.260,91.000,113.000,125.000,-72.000,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_12_16,20.600,68.000,20.600,46.000,78.000,86.300,-54.000,65.000,17.680,100.000,573.000,20.600,-84.000,516.000,20.600,64.000,113.000,120.000,-72.000,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_16_20,20.800,68.000,20.800,35.000,78.000,150.140,-54.000,65.000,20.800,38.000,573.000,20.800,-101.000,516.000,13.880,154.000,113.000,131.610,-72.000,-,-,-,-,-,-
03/12/2020,03/12/2020,FCR,1,NEGPOS_20_24,38.000,68.000,38.000,42.000,78.000,42.480,-54.000,65.000,38.000,68.000,573.000,38.000,25.000,516.000,38.000,-9.000,113.000,80.000,-72.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_00_04,40.120,68.000,40.120,-2.000,78.000,56.270,-54.000,65.000,40.120,54.000,573.000,40.120,-81.000,516.000,21.280,154.000,113.000,40.120,-70.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_04_08,30.000,68.000,30.000,-3.000,78.000,63.420,-54.000,65.000,30.000,32.000,573.000,30.000,-57.000,516.000,11.000,154.000,113.000,30.000,-72.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_08_12,15.000,68.000,15.000,-4.000,78.000,15.000,-54.000,65.000,15.000,46.000,573.000,15.000,-70.000,516.000,12.960,154.000,113.000,104.620,-72.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_12_16,12.960,68.000,12.960,-6.000,78.000,12.960,-54.000,65.000,12.960,69.000,573.000,12.960,-70.000,516.000,12.960,131.000,113.000,120.000,-70.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_16_20,12.800,68.000,12.800,-6.000,78.000,126.180,-54.000,65.000,12.800,50.000,573.000,12.800,-62.000,516.000,12.800,144.000,113.000,140.380,-72.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,1,NEGPOS_20_24,17.830,68.000,17.830,-4.000,78.000,57.250,-54.000,65.000,17.830,27.000,573.000,17.830,-51.000,516.000,13.800,154.000,113.000,17.830,-72.000,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_00_04,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_04_08,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_08_12,0.000,-,-,-,21.000,279.240,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_12_16,0.000,-,-,-,21.000,278.640,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_16_20,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
04/12/2020,04/12/2020,FCR,2,NEGPOS_20_24,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_00_04,39.920,68.000,39.920,13.000,78.000,49.170,-54.000,65.000,39.920,58.000,573.000,39.920,-13.000,516.000,39.920,69.000,113.000,39.920,-73.000,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_04_08,31.920,68.000,31.920,13.000,78.000,47.360,-54.000,65.000,31.920,56.000,573.000,31.920,-16.000,516.000,31.920,74.000,113.000,31.920,-73.000,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_08_12,41.720,68.000,41.720,44.000,78.000,99.460,-54.000,65.000,24.000,99.000,573.000,41.720,-14.000,516.000,41.720,-2.000,113.000,135.500,-73.000,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_12_16,41.440,68.000,41.440,61.000,78.000,83.090,-54.000,65.000,19.080,101.000,573.000,41.440,-13.000,516.000,41.440,-21.000,113.000,132.450,-73.000,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_16_20,30.680,68.000,30.680,45.000,78.000,122.780,-54.000,65.000,26.100,100.000,573.000,30.680,-70.000,516.000,30.680,52.000,113.000,142.940,-73.000,-,-,-,-,-,-
05/12/2020,05/12/2020,FCR,1,NEGPOS_20_24,31.600,68.000,31.600,29.000,78.000,59.120,-54.000,65.000,31.600,62.000,573.000,31.600,-16.000,516.000,31.600,52.000,113.000,31.600,-73.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_00_04,62.300,68.000,62.300,20.000,78.000,62.300,-49.000,65.000,62.300,80.000,573.000,62.300,20.000,516.000,62.300,-13.000,113.000,100.590,-58.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_04_08,65.280,68.000,65.280,20.000,78.000,65.280,-49.000,65.000,65.280,65.000,573.000,65.280,32.000,516.000,65.280,-10.000,113.000,106.760,-58.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_08_12,60.960,68.000,60.960,37.000,78.000,94.620,-54.000,65.000,60.960,80.000,573.000,60.960,19.000,516.000,60.960,-10.000,113.000,108.490,-72.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_12_16,47.650,68.000,47.650,36.000,78.000,79.080,-54.000,65.000,47.650,73.000,573.000,47.650,16.000,516.000,47.650,1.000,113.000,149.690,-72.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_16_20,41.200,68.000,41.200,43.000,78.000,120.140,-54.000,65.000,31.040,101.000,573.000,41.200,-22.000,516.000,41.200,5.000,113.000,122.960,-72.000,-,-,-,-,-,-
06/12/2020,06/12/2020,FCR,1,NEGPOS_20_24,48.520,68.000,48.520,24.000,78.000,61.260,-54.000,65.000,48.520,86.000,573.000,48.520,-10.000,516.000,48.520,26.000,113.000,48.520,-72.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_00_04,39.200,68.000,39.200,7.000,78.000,45.360,-54.000,65.000,39.200,39.000,573.000,39.200,15.000,516.000,39.200,63.000,113.000,100.000,-70.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_04_08,39.360,68.000,39.360,17.000,78.000,39.360,-49.000,65.000,39.360,18.000,573.000,39.360,5.000,516.000,39.360,79.000,113.000,100.000,-70.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_08_12,12.800,68.000,12.800,8.000,78.000,89.680,-54.000,65.000,12.800,59.000,573.000,12.800,-97.000,516.000,1.480,154.000,113.000,140.000,-70.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_12_16,19.000,68.000,19.000,29.000,78.000,75.660,-54.000,65.000,19.000,86.000,573.000,19.000,-89.000,516.000,19.000,100.000,113.000,140.020,-72.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_16_20,16.800,68.000,16.800,20.000,78.000,125.180,-54.000,65.000,16.800,96.000,573.000,16.800,-97.000,516.000,16.800,107.000,113.000,150.470,-72.000,-,-,-,-,-,-
07/12/2020,07/12/2020,FCR,1,NEGPOS_20_24,30.770,68.000,30.770,29.000,78.000,79.660,-54.000,65.000,30.770,69.000,573.000,30.770,-29.000,516.000,30.770,57.000,113.000,30.770,-72.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_00_04,33.000,68.000,33.000,6.000,78.000,47.200,-54.000,65.000,33.000,77.000,573.000,33.000,8.000,516.000,33.000,35.000,113.000,102.550,-72.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_04_08,40.000,68.000,40.000,45.000,78.000,40.390,-54.000,65.000,40.000,79.000,573.000,40.000,-68.000,516.000,40.000,70.000,113.000,91.440,-72.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_08_12,29.350,68.000,29.350,6.000,78.000,84.730,-54.000,65.000,29.350,53.000,573.000,29.350,-85.000,516.000,8.400,154.000,113.000,135.670,-74.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_12_16,34.800,68.000,34.800,6.000,78.000,72.240,-54.000,65.000,34.800,59.000,573.000,34.800,-91.000,516.000,11.000,154.000,113.000,113.270,-74.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_16_20,32.000,68.000,32.000,6.000,78.000,130.220,-54.000,65.000,32.000,63.000,573.000,32.000,-95.000,516.000,1.240,154.000,113.000,120.110,-72.000,-,-,-,-,-,-
08/12/2020,08/12/2020,FCR,1,NEGPOS_20_24,26.040,68.000,26.040,6.000,78.000,98.060,-54.000,65.000,25.570,100.000,573.000,26.040,-77.000,516.000,26.040,97.000,113.000,101.360,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_00_04,35.560,68.000,35.560,18.000,78.000,59.530,-54.000,65.000,35.560,77.000,573.000,35.560,-1.000,516.000,35.560,32.000,113.000,101.420,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_04_08,46.440,68.000,46.440,6.000,78.000,54.380,-54.000,65.000,46.440,78.000,573.000,46.440,-70.000,516.000,46.440,112.000,113.000,110.720,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_08_12,72.240,68.000,72.240,29.000,78.000,111.850,-54.000,65.000,72.240,36.000,573.000,72.240,-93.000,516.000,1.640,154.000,113.000,101.500,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_12_16,70.000,68.000,70.000,3.000,78.000,92.780,-54.000,65.000,70.000,42.000,573.000,70.000,-73.000,516.000,1.680,154.000,113.000,112.020,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_16_20,50.070,68.000,50.070,2.000,78.000,168.840,-54.000,65.000,50.070,33.000,573.000,50.070,-63.000,516.000,1.680,154.000,113.000,143.450,-72.000,-,-,-,-,-,-
09/12/2020,09/12/2020,FCR,1,NEGPOS_20_24,22.940,68.000,22.940,39.000,78.000,110.000,-54.000,65.000,22.940,82.000,573.000,22.940,-95.000,516.000,22.940,101.000,113.000,101.580,-72.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_00_04,24.000,68.000,24.000,5.000,78.000,48.220,-54.000,65.000,24.000,0.000,573.000,24.000,19.000,516.000,24.000,88.000,113.000,100.000,-58.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_04_08,37.000,68.000,37.000,7.000,78.000,57.490,-54.000,65.000,37.000,45.000,573.000,37.000,-32.000,516.000,37.000,106.000,113.000,146.310,-72.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_08_12,36.000,68.000,36.000,7.000,78.000,149.760,-54.000,65.000,36.000,21.000,573.000,36.000,-56.000,516.000,2.880,154.000,113.000,123.080,-72.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_12_16,30.000,68.000,30.000,7.000,78.000,130.760,-54.000,65.000,30.000,18.000,573.000,30.000,-53.000,516.000,2.880,154.000,113.000,157.930,-72.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_16_20,48.400,68.000,48.400,13.000,78.000,199.330,-54.000,65.000,48.400,39.000,573.000,48.400,-80.000,516.000,3.000,154.000,113.000,120.360,-72.000,-,-,-,-,-,-
10/12/2020,10/12/2020,FCR,1,NEGPOS_20_24,15.000,68.000,15.000,1.000,78.000,116.360,-54.000,65.000,15.000,37.000,573.000,15.000,-66.000,516.000,11.000,154.000,113.000,158.990,-72.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_00_04,17.520,68.000,17.520,0.000,78.000,46.940,-54.000,65.000,17.520,-10.000,573.000,17.520,15.000,516.000,17.520,104.000,113.000,117.460,-55.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_04_08,18.520,68.000,18.520,0.000,78.000,56.730,-54.000,65.000,18.520,17.000,573.000,18.520,-37.000,516.000,18.520,146.000,113.000,155.940,-72.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_08_12,11.200,68.000,11.200,-8.000,78.000,143.900,-54.000,65.000,11.200,33.000,573.000,11.200,-53.000,516.000,11.000,154.000,113.000,155.310,-72.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_12_16,15.200,68.000,15.200,29.000,78.000,15.200,-54.000,65.000,15.200,37.000,573.000,15.200,-38.000,516.000,15.200,103.000,113.000,204.000,-60.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_16_20,12.500,68.000,12.500,13.000,78.000,204.500,-54.000,65.000,12.500,42.000,573.000,12.500,-49.000,516.000,12.500,120.000,113.000,134.070,-72.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,1,NEGPOS_20_24,18.240,68.000,18.240,7.000,78.000,96.270,-54.000,65.000,18.240,45.000,573.000,18.240,-30.000,516.000,18.240,104.000,113.000,130.830,-72.000,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_00_04,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_04_08,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_08_12,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_12_16,0.000,-,-,-,19.000,151.730,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_16_20,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11/12/2020,11/12/2020,FCR,2,NEGPOS_20_24,0.000,-,-,-,0.000,-,0.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
