Period,Elområde,aFRR Upp Pris (EUR/MW),aFRR Upp Volym (MW),aFRR Ned Pris (EUR/MW),aFRR Ned Volym (MW),Publiceringstidpunkt
21/01/2022 16:00,,47.72,105,50.32,105,13/01/2022 13:01
21/01/2022 17:00,,52.74,105,50.08,105,13/01/2022 13:01
21/01/2022 18:00,,52.74,105,50.08,105,13/01/2022 13:01
21/01/2022 19:00,,52.74,105,50.08,105,13/01/2022 13:01
21/01/2022 20:00,,53.22,105,56.54,105,13/01/2022 13:01
21/01/2022 21:00,,53.5,105,59.05,140,13/01/2022 13:01
21/01/2022 22:00,,53.74,105,59.77,140,13/01/2022 13:01
21/01/2022 23:00,,53.74,105,59.77,140,13/01/2022 13:01
22/01/2022 00:00,,44.66,105,41.24,110,20/01/2022 13:00
22/01/2022 01:00,,0,0,0,0,20/01/2022 13:00
22/01/2022 02:00,,0,0,0,0,20/01/2022 13:00
22/01/2022 03:00,,0,0,0,0,20/01/2022 13:00
22/01/2022 04:00,,0,0,0,0,20/01/2022 13:00
22/01/2022 05:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 06:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 07:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 08:00,,42.91,105,40.58,105,20/01/2022 13:00
22/01/2022 09:00,,42.91,105,40.58,105,20/01/2022 13:00
22/01/2022 10:00,,42.91,105,40.58,105,20/01/2022 13:00
22/01/2022 11:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 12:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 13:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 14:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 15:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 16:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 17:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 18:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 19:00,,42.72,105,40.34,105,20/01/2022 13:00
22/01/2022 20:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 21:00,,43.1,105,40.82,105,20/01/2022 13:00
22/01/2022 22:00,,43.29,105,41.06,105,20/01/2022 13:00
22/01/2022 23:00,,43.29,105,41.06,105,20/01/2022 13:00
23/01/2022 00:00,,44.66,105,41.24,110,20/01/2022 13:00
23/01/2022 01:00,,0,0,0,0,20/01/2022 13:00
23/01/2022 02:00,,0,0,0,0,20/01/2022 13:00
23/01/2022 03:00,,0,0,0,0,20/01/2022 13:00
23/01/2022 04:00,,0,0,0,0,20/01/2022 13:00
23/01/2022 05:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 06:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 07:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 08:00,,43.67,105,40.58,105,20/01/2022 13:00
23/01/2022 09:00,,43.67,105,40.58,105,20/01/2022 13:00
23/01/2022 10:00,,43.67,105,40.58,105,20/01/2022 13:00
23/01/2022 11:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 12:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 13:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 14:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 15:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 16:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 17:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 18:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 19:00,,43.48,105,40.34,105,20/01/2022 13:00
23/01/2022 20:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 21:00,,43.86,105,40.82,105,20/01/2022 13:00
23/01/2022 22:00,,44.05,105,41.06,105,20/01/2022 13:00
23/01/2022 23:00,,44.05,105,41.06,105,20/01/2022 13:00
24/01/2022 00:00,,45.48,105,41.15,110,20/01/2022 13:00
24/01/2022 01:00,,0,0,0,0,20/01/2022 13:00
24/01/2022 02:00,,0,0,0,0,20/01/2022 13:00
24/01/2022 03:00,,0,0,0,0,20/01/2022 13:00
24/01/2022 04:00,,0,0,0,0,20/01/2022 13:00
24/01/2022 05:00,,44.57,140,42.07,140,20/01/2022 13:00
24/01/2022 06:00,,44.57,140,42.07,140,20/01/2022 13:00
24/01/2022 07:00,,44.57,140,42.07,140,20/01/2022 13:00
24/01/2022 08:00,,44.74,140,41.52,140,20/01/2022 13:00
24/01/2022 09:00,,43.42,105,40.61,110,20/01/2022 13:00
24/01/2022 10:00,,43.42,105,40.61,110,20/01/2022 13:00
24/01/2022 11:00,,43.61,105,40.88,110,20/01/2022 13:00
24/01/2022 12:00,,43.61,105,40.88,110,20/01/2022 13:00
24/01/2022 13:00,,43.61,105,40.88,110,20/01/2022 13:00
24/01/2022 14:00,,43.42,105,40.33,110,20/01/2022 13:00
24/01/2022 15:00,,43.92,105,40.33,110,20/01/2022 13:00
24/01/2022 16:00,,43.92,105,40.33,110,20/01/2022 13:00
24/01/2022 17:00,,43.92,105,40.33,110,20/01/2022 13:00
24/01/2022 18:00,,43.92,105,40.33,110,20/01/2022 13:00
24/01/2022 19:00,,43.42,105,40.88,110,20/01/2022 13:00
24/01/2022 20:00,,43.8,105,40.88,110,20/01/2022 13:00
24/01/2022 21:00,,43.8,105,41.95,140,20/01/2022 13:00
24/01/2022 22:00,,43.8,105,41.95,140,20/01/2022 13:00
24/01/2022 23:00,,43.8,105,41.95,140,20/01/2022 13:00
25/01/2022 00:00,,45.48,105,41.15,110,20/01/2022 13:01
25/01/2022 01:00,,0,0,0,0,20/01/2022 13:01
25/01/2022 02:00,,0,0,0,0,20/01/2022 13:01
25/01/2022 03:00,,0,0,0,0,20/01/2022 13:01
25/01/2022 04:00,,0,0,0,0,20/01/2022 13:01
25/01/2022 05:00,,44.57,140,42.07,140,20/01/2022 13:01
25/01/2022 06:00,,44.57,140,42.07,140,20/01/2022 13:01
25/01/2022 07:00,,44.57,140,42.07,140,20/01/2022 13:01
25/01/2022 08:00,,44.74,140,41.52,140,20/01/2022 13:01
25/01/2022 09:00,,43.42,105,40.61,110,20/01/2022 13:01
25/01/2022 10:00,,43.42,105,40.61,110,20/01/2022 13:01
25/01/2022 11:00,,43.61,105,40.88,110,20/01/2022 13:01
25/01/2022 12:00,,43.61,105,40.88,110,20/01/2022 13:01
25/01/2022 13:00,,43.61,105,40.88,110,20/01/2022 13:01
25/01/2022 14:00,,43.42,105,40.33,110,20/01/2022 13:01
25/01/2022 15:00,,43.42,105,40.33,110,20/01/2022 13:01
25/01/2022 16:00,,43.42,105,40.33,110,20/01/2022 13:01
25/01/2022 17:00,,43.42,105,40.33,110,20/01/2022 13:01
25/01/2022 18:00,,43.42,105,40.33,110,20/01/2022 13:01
25/01/2022 19:00,,43.42,105,40.88,110,20/01/2022 13:01
25/01/2022 20:00,,43.8,105,40.88,110,20/01/2022 13:01
25/01/2022 21:00,,43.8,105,41.95,140,20/01/2022 13:01
25/01/2022 22:00,,43.8,105,41.95,140,20/01/2022 13:01
25/01/2022 23:00,,43.8,105,41.95,140,20/01/2022 13:01
26/01/2022 00:00,,45.48,105,41.15,110,20/01/2022 13:01
26/01/2022 01:00,,0,0,0,0,20/01/2022 13:01
26/01/2022 02:00,,0,0,0,0,20/01/2022 13:01
26/01/2022 03:00,,0,0,0,0,20/01/2022 13:01
26/01/2022 04:00,,0,0,0,0,20/01/2022 13:01
26/01/2022 05:00,,44.68,140,42.07,140,20/01/2022 13:01
26/01/2022 06:00,,44.68,140,42.07,140,20/01/2022 13:01
26/01/2022 07:00,,44.68,140,42.07,140,20/01/2022 13:01
26/01/2022 08:00,,44.84,140,41.52,140,20/01/2022 13:01
26/01/2022 09:00,,43.42,105,40.61,110,20/01/2022 13:01
26/01/2022 10:00,,43.42,105,40.61,110,20/01/2022 13:01
26/01/2022 11:00,,43.61,105,40.88,110,20/01/2022 13:01
26/01/2022 12:00,,44.87,105,40.88,110,20/01/2022 13:01
26/01/2022 13:00,,44.87,105,40.88,110,20/01/2022 13:01
26/01/2022 14:00,,44.48,110,40.33,110,20/01/2022 13:01
26/01/2022 15:00,,43.92,105,40.33,110,20/01/2022 13:01
26/01/2022 16:00,,43.92,105,40.33,110,20/01/2022 13:01
26/01/2022 17:00,,43.42,105,40.33,110,20/01/2022 13:01
26/01/2022 18:00,,43.42,105,40.33,110,20/01/2022 13:01
26/01/2022 19:00,,43.42,105,40.88,110,20/01/2022 13:01
26/01/2022 20:00,,43.8,105,40.88,110,20/01/2022 13:01
26/01/2022 21:00,,43.8,105,41.95,140,20/01/2022 13:01
26/01/2022 22:00,,43.8,105,41.95,140,20/01/2022 13:01
26/01/2022 23:00,,43.8,105,41.95,140,20/01/2022 13:01
27/01/2022 00:00,,45.48,105,41.15,110,20/01/2022 13:01
27/01/2022 01:00,,0,0,0,0,20/01/2022 13:01
27/01/2022 02:00,,0,0,0,0,20/01/2022 13:01
27/01/2022 03:00,,0,0,0,0,20/01/2022 13:01
27/01/2022 04:00,,0,0,0,0,20/01/2022 13:01
27/01/2022 05:00,,44.57,140,42.07,140,20/01/2022 13:01
27/01/2022 06:00,,44.57,140,42.07,140,20/01/2022 13:01
27/01/2022 07:00,,44.57,140,42.07,140,20/01/2022 13:01
27/01/2022 08:00,,44.74,140,41.52,140,20/01/2022 13:01
27/01/2022 09:00,,43.42,105,40.61,110,20/01/2022 13:01
27/01/2022 10:00,,43.42,105,40.61,110,20/01/2022 13:01
27/01/2022 11:00,,43.61,105,40.88,110,20/01/2022 13:01
27/01/2022 12:00,,43.61,105,40.88,110,20/01/2022 13:01
27/01/2022 13:00,,43.61,105,40.88,110,20/01/2022 13:01
27/01/2022 14:00,,43.42,105,40.33,110,20/01/2022 13:01
27/01/2022 15:00,,43.42,105,40.33,110,20/01/2022 13:01
27/01/2022 16:00,,43.42,105,40.33,110,20/01/2022 13:01
27/01/2022 17:00,,43.42,105,40.33,110,20/01/2022 13:01
27/01/2022 18:00,,43.42,105,40.33,110,20/01/2022 13:01
27/01/2022 19:00,,43.42,105,40.88,110,20/01/2022 13:01
27/01/2022 20:00,,43.8,105,40.88,110,20/01/2022 13:01
27/01/2022 21:00,,43.8,105,41.95,140,20/01/2022 13:01
27/01/2022 22:00,,43.8,105,41.95,140,20/01/2022 13:01
27/01/2022 23:00,,43.8,105,41.95,140,20/01/2022 13:01
28/01/2022 00:00,,45.48,105,41.15,110,20/01/2022 13:01
28/01/2022 01:00,,0,0,0,0,20/01/2022 13:01
28/01/2022 02:00,,0,0,0,0,20/01/2022 13:01
28/01/2022 03:00,,0,0,0,0,20/01/2022 13:01
28/01/2022 04:00,,0,0,0,0,20/01/2022 13:01
28/01/2022 05:00,,44.57,140,42.07,140,20/01/2022 13:01
28/01/2022 06:00,,44.57,140,42.07,140,20/01/2022 13:01
28/01/2022 07:00,,44.57,140,42.07,140,20/01/2022 13:01
28/01/2022 08:00,,44.74,140,41.52,140,20/01/2022 13:01
28/01/2022 09:00,,43.42,105,40.61,110,20/01/2022 13:01
28/01/2022 10:00,,43.42,105,40.61,110,20/01/2022 13:01
28/01/2022 11:00,,43.61,105,40.88,110,20/01/2022 13:01
28/01/2022 12:00,,43.61,105,40.88,110,20/01/2022 13:01
28/01/2022 13:00,,43.61,105,40.88,110,20/01/2022 13:01
28/01/2022 14:00,,43.42,105,40.33,110,20/01/2022 13:01
28/01/2022 15:00,,43.42,105,40.33,110,20/01/2022 13:01
28/01/2022 16:00,,43.42,105,40.33,110,20/01/2022 13:01
28/01/2022 17:00,,43.42,105,40.33,110,20/01/2022 13:01
28/01/2022 18:00,,43.42,105,40.33,110,20/01/2022 13:01
28/01/2022 19:00,,43.42,105,40.88,110,20/01/2022 13:01
28/01/2022 20:00,,43.8,105,40.88,110,20/01/2022 13:01
28/01/2022 21:00,,43.8,105,41.95,140,20/01/2022 13:01
28/01/2022 22:00,,43.8,105,41.95,140,20/01/2022 13:01
28/01/2022 23:00,,43.8,105,41.95,140,20/01/2022 13:01
29/01/2022 00:00,,37.68,110,37.73,105,27/01/2022 13:00
29/01/2022 01:00,,0,0,0,0,27/01/2022 13:00
29/01/2022 02:00,,0,0,0,0,27/01/2022 13:00
29/01/2022 03:00,,0,0,0,0,27/01/2022 13:00
29/01/2022 04:00,,0,0,0,0,27/01/2022 13:00
29/01/2022 05:00,,37.38,105,37.46,105,27/01/2022 13:00
29/01/2022 06:00,,37.38,105,37.46,105,27/01/2022 13:00
29/01/2022 07:00,,37.38,105,37.46,105,27/01/2022 13:00
29/01/2022 08:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 09:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 10:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 11:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 12:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 13:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 14:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 15:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 16:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 17:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 18:00,,36.54,115,36.08,105,27/01/2022 13:00
29/01/2022 19:00,,36.54,115,36.32,105,27/01/2022 13:00
29/01/2022 20:00,,36.54,115,36.32,105,27/01/2022 13:00
29/01/2022 21:00,,36.54,115,37.46,105,27/01/2022 13:00
29/01/2022 22:00,,37.19,105,37.46,105,27/01/2022 13:00
29/01/2022 23:00,,37.19,105,37.46,105,27/01/2022 13:00
30/01/2022 00:00,,37.68,110,37.73,105,27/01/2022 13:00
30/01/2022 01:00,,0,0,0,0,27/01/2022 13:00
30/01/2022 02:00,,0,0,0,0,27/01/2022 13:00
30/01/2022 03:00,,0,0,0,0,27/01/2022 13:00
30/01/2022 04:00,,0,0,0,0,27/01/2022 13:00
30/01/2022 05:00,,37.38,105,37.46,105,27/01/2022 13:00
30/01/2022 06:00,,37.38,105,37.46,105,27/01/2022 13:00
30/01/2022 07:00,,37.38,105,37.46,105,27/01/2022 13:00
30/01/2022 08:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 09:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 10:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 11:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 12:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 13:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 14:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 15:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 16:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 17:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 18:00,,36.54,115,36.08,105,27/01/2022 13:00
30/01/2022 19:00,,36.54,115,36.32,105,27/01/2022 13:00
30/01/2022 20:00,,36.54,115,36.32,105,27/01/2022 13:00
30/01/2022 21:00,,36.54,115,37.46,105,27/01/2022 13:00
30/01/2022 22:00,,37.19,105,37.46,105,27/01/2022 13:00
30/01/2022 23:00,,37.19,105,37.46,105,27/01/2022 13:00
31/01/2022 00:00,,39.55,105,40.99,105,27/01/2022 13:00
31/01/2022 01:00,,0,0,0,0,27/01/2022 13:00
31/01/2022 02:00,,0,0,0,0,27/01/2022 13:00
31/01/2022 03:00,,0,0,0,0,27/01/2022 13:00
31/01/2022 04:00,,0,0,0,0,27/01/2022 13:00
31/01/2022 05:00,,37.33,145,37.51,140,27/01/2022 13:00
31/01/2022 06:00,,37.33,145,37.51,140,27/01/2022 13:00
31/01/2022 07:00,,37.33,145,37.51,140,27/01/2022 13:00
31/01/2022 08:00,,37.22,140,37.51,140,27/01/2022 13:00
31/01/2022 09:00,,36.94,110,36.36,105,27/01/2022 13:00
31/01/2022 10:00,,37.84,140,36.36,105,27/01/2022 13:00
31/01/2022 11:00,,37.33,115,36.36,105,27/01/2022 13:00
31/01/2022 12:00,,37.33,115,36.36,105,27/01/2022 13:00
31/01/2022 13:00,,36.58,115,36.36,105,27/01/2022 13:00
31/01/2022 14:00,,36.58,115,36.36,105,27/01/2022 13:00
31/01/2022 15:00,,36.58,115,36.36,105,27/01/2022 13:00
31/01/2022 16:00,,37.33,115,36.36,105,27/01/2022 13:00
31/01/2022 17:00,,37.33,115,36.36,105,27/01/2022 13:00
31/01/2022 18:00,,37.33,115,36.36,105,27/01/2022 13:00
31/01/2022 19:00,,37.33,115,36.65,105,27/01/2022 13:00
31/01/2022 20:00,,37.33,115,36.34,115,27/01/2022 13:00
31/01/2022 21:00,,37.33,115,40.14,140,27/01/2022 13:00
31/01/2022 22:00,,37.54,115,40.14,140,27/01/2022 13:00
31/01/2022 23:00,,37.54,115,40.14,140,27/01/2022 13:00
01/02/2022 00:00,,39.18,110,40.15,105,27/01/2022 13:01
01/02/2022 01:00,,0,0,0,0,27/01/2022 13:01
01/02/2022 02:00,,0,0,0,0,27/01/2022 13:01
01/02/2022 03:00,,0,0,0,0,27/01/2022 13:01
01/02/2022 04:00,,0,0,0,0,27/01/2022 13:01
01/02/2022 05:00,,37.33,145,37.51,140,27/01/2022 13:01
01/02/2022 06:00,,37.33,145,37.51,140,27/01/2022 13:01
01/02/2022 07:00,,37.33,145,37.51,140,27/01/2022 13:01
01/02/2022 08:00,,37.22,140,37.51,140,27/01/2022 13:01
01/02/2022 09:00,,36.94,110,36.36,105,27/01/2022 13:01
01/02/2022 10:00,,37.84,140,36.36,105,27/01/2022 13:01
01/02/2022 11:00,,37.33,115,36.36,105,27/01/2022 13:01
01/02/2022 12:00,,37.33,115,36.36,105,27/01/2022 13:01
01/02/2022 13:00,,36.58,115,36.36,105,27/01/2022 13:01
01/02/2022 14:00,,36.58,115,36.36,105,27/01/2022 13:01
01/02/2022 15:00,,36.58,115,36.36,105,27/01/2022 13:01
01/02/2022 16:00,,37.33,115,36.36,105,27/01/2022 13:01
01/02/2022 17:00,,37.33,115,36.36,105,27/01/2022 13:01
01/02/2022 18:00,,37.33,115,36.36,105,27/01/2022 13:01
01/02/2022 19:00,,37.33,115,36.65,105,27/01/2022 13:01
01/02/2022 20:00,,37.33,115,36.34,115,27/01/2022 13:01
01/02/2022 21:00,,37.33,115,40.14,140,27/01/2022 13:01
01/02/2022 22:00,,37.54,115,40.14,140,27/01/2022 13:01
01/02/2022 23:00,,37.54,115,40.14,140,27/01/2022 13:01
02/02/2022 00:00,,39.18,110,40.15,105,27/01/2022 13:01
02/02/2022 01:00,,0,0,0,0,27/01/2022 13:01
02/02/2022 02:00,,0,0,0,0,27/01/2022 13:01
02/02/2022 03:00,,0,0,0,0,27/01/2022 13:01
02/02/2022 04:00,,0,0,0,0,27/01/2022 13:01
02/02/2022 05:00,,37.33,145,37.51,140,27/01/2022 13:01
02/02/2022 06:00,,37.33,145,37.51,140,27/01/2022 13:01
02/02/2022 07:00,,37.33,145,37.51,140,27/01/2022 13:01
02/02/2022 08:00,,37.22,140,37.51,140,27/01/2022 13:01
02/02/2022 09:00,,36.94,110,36.36,105,27/01/2022 13:01
02/02/2022 10:00,,37.84,140,36.36,105,27/01/2022 13:01
02/02/2022 11:00,,37.33,115,36.36,105,27/01/2022 13:01
02/02/2022 12:00,,37.33,115,36.36,105,27/01/2022 13:01
02/02/2022 13:00,,36.58,115,36.36,105,27/01/2022 13:01
02/02/2022 14:00,,36.58,115,36.36,105,27/01/2022 13:01
02/02/2022 15:00,,36.58,115,36.36,105,27/01/2022 13:01
02/02/2022 16:00,,37.33,115,36.36,105,27/01/2022 13:01
02/02/2022 17:00,,37.33,115,36.36,105,27/01/2022 13:01
02/02/2022 18:00,,37.33,115,36.36,105,27/01/2022 13:01
02/02/2022 19:00,,37.33,115,36.65,105,27/01/2022 13:01
02/02/2022 20:00,,37.33,115,36.34,115,27/01/2022 13:01
02/02/2022 21:00,,37.33,115,40.14,140,27/01/2022 13:01
02/02/2022 22:00,,37.54,115,40.14,140,27/01/2022 13:01
02/02/2022 23:00,,37.54,115,40.14,140,27/01/2022 13:01
03/02/2022 00:00,,39.18,110,40.15,105,27/01/2022 13:01
03/02/2022 01:00,,0,0,0,0,27/01/2022 13:01
03/02/2022 02:00,,0,0,0,0,27/01/2022 13:01
03/02/2022 03:00,,0,0,0,0,27/01/2022 13:01
03/02/2022 04:00,,0,0,0,0,27/01/2022 13:01
03/02/2022 05:00,,37.33,145,37.51,140,27/01/2022 13:01
03/02/2022 06:00,,37.33,145,37.51,140,27/01/2022 13:01
03/02/2022 07:00,,37.33,145,37.51,140,27/01/2022 13:01
03/02/2022 08:00,,37.22,140,37.51,140,27/01/2022 13:01
03/02/2022 09:00,,36.94,110,36.36,105,27/01/2022 13:01
03/02/2022 10:00,,37.84,140,36.36,105,27/01/2022 13:01
03/02/2022 11:00,,37.33,115,36.36,105,27/01/2022 13:01
03/02/2022 12:00,,37.33,115,36.36,105,27/01/2022 13:01
03/02/2022 13:00,,36.58,115,36.36,105,27/01/2022 13:01
03/02/2022 14:00,,36.58,115,36.36,105,27/01/2022 13:01
03/02/2022 15:00,,36.58,115,36.36,105,27/01/2022 13:01
03/02/2022 16:00,,37.33,115,36.36,105,27/01/2022 13:01
03/02/2022 17:00,,37.33,115,36.36,105,27/01/2022 13:01
03/02/2022 18:00,,37.33,115,36.36,105,27/01/2022 13:01
03/02/2022 19:00,,37.33,115,36.65,105,27/01/2022 13:01
03/02/2022 20:00,,37.33,115,36.34,115,27/01/2022 13:01
03/02/2022 21:00,,37.33,115,40.14,140,27/01/2022 13:01
03/02/2022 22:00,,37.54,115,40.14,140,27/01/2022 13:01
03/02/2022 23:00,,37.54,115,40.14,140,27/01/2022 13:01
04/02/2022 00:00,,39.18,110,40.15,105,27/01/2022 13:01
04/02/2022 01:00,,0,0,0,0,27/01/2022 13:01
04/02/2022 02:00,,0,0,0,0,27/01/2022 13:01
04/02/2022 03:00,,0,0,0,0,27/01/2022 13:01
04/02/2022 04:00,,0,0,0,0,27/01/2022 13:01
04/02/2022 05:00,,37.33,145,37.51,140,27/01/2022 13:01
04/02/2022 06:00,,37.33,145,37.51,140,27/01/2022 13:01
04/02/2022 07:00,,37.33,145,37.51,140,27/01/2022 13:01
04/02/2022 08:00,,37.22,140,37.51,140,27/01/2022 13:01
04/02/2022 09:00,,36.94,110,36.36,105,27/01/2022 13:01
04/02/2022 10:00,,37.84,140,36.36,105,27/01/2022 13:01
04/02/2022 11:00,,37.33,115,36.36,105,27/01/2022 13:01
04/02/2022 12:00,,37.33,115,36.36,105,27/01/2022 13:01
04/02/2022 13:00,,36.58,115,36.36,105,27/01/2022 13:01
04/02/2022 14:00,,36.58,115,36.36,105,27/01/2022 13:01
04/02/2022 15:00,,36.58,115,36.36,105,27/01/2022 13:01
04/02/2022 16:00,,37.33,115,36.36,105,27/01/2022 13:01
04/02/2022 17:00,,37.33,115,36.36,105,27/01/2022 13:01
04/02/2022 18:00,,37.33,115,36.36,105,27/01/2022 13:01
04/02/2022 19:00,,37.33,115,36.65,105,27/01/2022 13:01
04/02/2022 20:00,,37.33,115,36.34,115,27/01/2022 13:01
04/02/2022 21:00,,37.33,115,40.14,140,27/01/2022 13:01
04/02/2022 22:00,,37.54,115,40.14,140,27/01/2022 13:01
04/02/2022 23:00,,37.54,115,40.14,140,27/01/2022 13:01
05/02/2022 00:00,,32.37,110,34.3,110,03/02/2022 13:00
05/02/2022 01:00,,0,0,0,0,03/02/2022 13:00
05/02/2022 02:00,,0,0,0,0,03/02/2022 13:00
05/02/2022 03:00,,0,0,0,0,03/02/2022 13:00
05/02/2022 04:00,,0,0,0,0,03/02/2022 13:00
05/02/2022 05:00,,32.24,110,33.92,105,03/02/2022 13:00
05/02/2022 06:00,,32.24,110,33.92,105,03/02/2022 13:00
05/02/2022 07:00,,32.24,110,33.92,105,03/02/2022 13:00
05/02/2022 08:00,,32.64,125,33.43,105,03/02/2022 13:00
05/02/2022 09:00,,32.44,105,33.43,105,03/02/2022 13:00
05/02/2022 10:00,,32.44,105,33.43,105,03/02/2022 13:00
